Estatus	Programa	Región	Área	Coordinación	Estado	Municipio	Localidad	Nombre	Sedes	Direcciones	Horarios	Rama Artística (DT)	Año de creación	Atención a las causas	Número promotores	Cantidad de participantes	Niñas	Niños	Mujeres Jóvenes	Hombres Jóvenes	Mujeres adultas	Hombres adultos	Personas con Discapacidad	Personas Indígenas	Personas Afromexicanas	lat	lon	Consecutivo	Municipio Concatenado	Cantidad de público participante	Número de sesiones	Proyecto PAICE	Presupuesto PAICE
Activo	Semilleros Creativos INPI	Centro	SNFM	SNFM	Guerrero	Tlapa de Comonfort	Tlapa de Comonfort	Semillero Coro Comunitario de la Niñez Indígena de Atlamajac	Casa Escolar De La Niñez Indígena Emiliano Zapata	Domicilio Conocido Cerca La Iglesia De La Comunida De Atlamajac	Martes a Jueves de 16:00 a 18:00h	Coro	2025	No		73	0	0	0	0	0	0	0	0	0	17.5558802	-98.5448283	560	GuerreroTlapa de Comonfort				
Activo	Semilleros Creativos INPI	Centro	SNFM	SNFM	Guerrero	Xalpatláhuac	Xalpatláhuac	Semillero Coro Comunitario de la Niñez Indígena de Xalpatláhuac	Casa Escolar de la Niñez Indígena Leona Vicario	Domicilio Conocido A Delante De Presdiencia Municipal, Barrio San Marcos A 50 M Antes De Llegar A La Escuela Primaria, Sin Numero, C.P. 41380	Lunes a Miércoles de 13:30 a 14:30 y de 15:00 a 16:00	Coro	2025	No		50	0	0	0	0	0	0	0	0	0	17.4688963	-98.6077438	561	GuerreroXalpatláhuac				
Activo	Semilleros Creativos INPI	Centro	SNFM	SNFM	Guerrero	Xochistlahuaca	Xochistlahuaca	Semillero Coro Comunitario de la Niñez Indígena de Cozoyoapán	Casa Escolar De La Niñez Indígena Heroes De La Independencia	Carretera Carretera Arroyo Jicara-Colonia Rancho Benigno, S/N; La Cni Se Encuentra Cerca Del Polideportivo De Cozoyoapan. Acceso A La Calle A La Salida De La Carretera De Xochistlahuacaa Guadalupe Victoria.	Lunes, Miércoles y Juves de 15:00 a 17:00	Coro	2025	No		40	0	0	0	0	0	0	0	0	0	16.7822264	-98.2399941	562	GuerreroXochistlahuaca				
Activo	Semilleros Creativos INPI	Centro	SNFM	SNFM	Guerrero	Xochistlahuaca	Xochistlahuaca	Semillero Coro Comunitario de la Niñez Indígena de Plan De Pierna	Casa Escolar De La Niñez Indígena Lic. Benito Juarez	Calle Fermin Sostenes Martin, 27; La Cni Se Ubica En El Centro De La Localidad, A Un Costado De La Escuela Primaria Bilingue Victoriano Agustin Lopez.. Enfrente Se Encuentra Una  Miscelanea Sin Nombre, Una Estetica Unisex.	Martes a Jueves de 16:00 a 18:00 h	Coro	2025	No		30	0	0	0	0	0	0	0	0	0	16.7733466	-98.1998024	563	GuerreroXochistlahuaca				
Activo	Semilleros Creativos INPI	Centro	SNFM	SNFM	Guerrero	Zapotitlán Tablas	Zapotitlán Tablas	Semillero Coro Comunitario de la Niñez Indígena de Ayotoxtla	Casa Escolar De La Niñez Indígena Miguel Hidalgo Y Costilla	Calle Sin Nombre, S/N, Col. Centro, C.P. 41400	Lunes a Jueves de 17:00 a 18:00	Coro	2025	No		42	0	0	0	0	0	0	0	0	0	17.3964557	-98.8303574	564	GuerreroZapotitlán Tablas				
Activo	Semilleros Creativos INPI	Centro	SNFM	SNFM	Guerrero	Zapotitlán Tablas	Zapotitlán Tablas	Semillero Coro Comunitario de la Niñez Indígena de Zapotitlán Tablas	Casa Escolar De La Niñez Indígena Antonio Plaza	Calle Heroico, Colegio Militar S/N., A Un Lado De La Esc. Primaria Bilingue "Antonio Plaza", C.P. 41400	Lunes a Miércoles de 16:00 a 18:00	Coro	2025	No		42	0	0	0	0	0	0	0	0	0	17.4216205	-98.7794964	565	GuerreroZapotitlán Tablas				
Activo	Semilleros Creativos INPI	Noreste	PROY ESPECIALES	DGVC	Querétaro	Tolimán	Casa Blanca	Semilleros Creativos de la Niñez Indígena de Escritura Creativa y Expresión Artística en Casa Blanca, Tolimán, Querétaro, INPI	Comedor Escolar de la Niñez Indígena Gral. Pedro María Anaya	Domicilio conocido s/n, Casa Blanca, C.P. 76613, Tolimán, Querétaro	(en blanco)	Literatura Creativa y Expresión Escénica	2025	No		106	0	0	0	0	0	0	0	0	0	20.9310827	-99.9681331	566	QuerétaroTolimán				
Activo	Semilleros Creativos INPI	Noreste	PROY ESPECIALES	DGVC	San Luis Potosí	San Martín Chalchicuautla	El Huayal	Semilleros Creativos de la Niñez Indígena de Escritura Creativa y Expresión Artística en El Huayal, San MartínCahalchicuautla, San Luis Potosí, INPI	Casa Escolar de la Niñez Indígena Cuauhtémoc	Calle Álvaro Obregón s/n, zona centro localidad El Huayal, San Martín Chalchicuautla, S.L.P., CP. 79950	(en blanco)	Literatura Creativa y Expresión Escénica	2025	No		57	0	0	0	0	0	0	0	0	0	21.4819672	-98.5996319	567	San Luis PotosíSan Martín Chalchicuautla				
Activo	Semilleros Creativos INPI	Noreste	SNFM	SNFM	Querétaro	Amealco de Bonfil	Amealco De Bonfil	Semillero Coro Comunitario de la Niñez Indígena de San Ildefonso Tultepec	Comedor Escolar De La Niñez Indígena Eva Samano De López Mateos		Lunes, Miércoles y Viernes de 11:00 a 12:00 y de 13:30 a 14:50	Coro	2025	No		110	0	0	0	0	0	0	0	0	0	20.1867112	-100.1447498	568	QuerétaroAmealco de Bonfil				
Activo	Semilleros Creativos INPI	Norte	PROY ESPECIALES	DGVC	Chihuahua	Bocoyna	San Ignacio de Arareco	Semilleros Creativos de la Niñez Indígena de Escritura Creativa y Expresión Artística en San Ignacio de Arareco, Bocoyna, Chihuahua, INPI	Casa Escolar de la Niñez Indígena Niño Tarahumara	Se localiza a un costado de la iglesia, cerca de la cancha de basquetbol pública.	(en blanco)	Literatura Creativa y Expresión Escénica	2025	No		147	0	0	0	0	0	0	0	0	0	27.7292688	-107.613171	569	ChihuahuaBocoyna				
Activo	Semilleros Creativos INPI	Norte	PROY ESPECIALES	DGVC	Chihuahua	Temósachic	Yepachic	Semilleros Creativos de la Niñez Indígena de Escritura Creativa y Expresión Artística en Temósachic, Chihuahua, INPI	Casa Escolar de la Niñez Indígena Juan Escutia	Se ubica a  50 metros de la unidad médica familiar dentro del poblado, a 100 metros de la carretera federal 16 que atravieza dicho poblado.	(en blanco)	Literatura Creativa y Expresión Escénica	2025	No		57	0	0	0	0	0	0	0	0	0	28.422123	-108.377104	570	ChihuahuaTemósachic				
Activo	Semilleros Creativos INPI	Norte	PROY ESPECIALES	DGVC	Durango	Pueblo Nuevo	San Bernardino de Milpillas Chico	Semilleros Creativos de la Niñez Indígena de Escritura Creativa y Expresión Artística en Pueblo Nuevo, Durango INPI	Casa Escolar de la Niñez Indígena Francisco Villa	Domicilio conocido, Localidad San Bernardino de Milpillas, Pueblo Nuevo, Dgo, C. P. 34970, Con coordenadas geográficas 23°22´57´´ N Y 105°09´05´´ O. Saliendo de la ciudad de Durango Carretra a lFlor.  (77 KM) siguiendo de frente pasando por las localidades de Las Bayas, Los Mimbres, Llano Grande Y San Bernardino de Milpillas, se va por la entreda principal del pueblo y al llegar a la escuela de ecucación preescolar se da vuelta en "U", se sigue y pasando el arroyo a 50 mts aproximadamente, se ubica la CNI.	(en blanco)	Literatura Creativa y Expresión Escénica	2025	No		50	0	0	0	0	0	0	0	0	0	23.3845364	-105.1527003	571	DurangoPueblo Nuevo				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Balleza	Mariano Balleza	Semillero Coro Comunitario de la Niñez Indígena de Bagueachi	Casa Escolar De La Niñez Indígena Cuauhtemoc		Lunes, Martes y Jueves de 18:00 a 20:00h	Coro	2025	No		87	0	0	0	0	0	0	0	0	0	26.9477758	-106.3507555	572	ChihuahuaBalleza				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Balleza	Mariano Balleza	Semillero Coro Comunitario de la Niñez Indígena de Laguna Juanota	Casa Escolar De La Niñez Indígena Chihuahua	Se Localiza Por El Acceso De Terraceria A Mano Izquierda Aproximadamete A 500 Metros De La Laguna.	Lunes a Jueves de 14:30 a 17:30h	Coro	2025	No		96	0	0	0	0	0	0	0	0	0	26.481412	-106.480963	573	ChihuahuaBalleza				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Balleza	Mariano Balleza	Semillero Coro Comunitario de la Niñez Indígena de San Antonio De Arriba	Casa Escolar De La Niñez Indígena Francisco I Madero	Se Localiza Al Paso De Un Pequeño Arrollo Junto Al Quinder.	Martes, Miércoles y Jueves de 16:00 a 18:00h	Coro	2025	No		30	0	0	0	0	0	0	0	0	0	26.515661	-106.379997	574	ChihuahuaBalleza				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Balleza	Mariano Balleza	Semillero Coro Comunitario de la Niñez Indígena de San Juan De Los Iturralde	Casa Escolar de la Niñez Indígena Miguel Hidalgo	Se Encuentra Entre Las Instalaciones De La Secundaria Y El Quinder.	Lunes y Martes de 16:00 a 18:00h	Coro	2025	No		37	0	0	0	0	0	0	0	0	0	26.3659454	-106.34921	575	ChihuahuaBalleza				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Bocoyna	Bocoyna	Semillero Coro Comunitario de la Niñez Indígena de Rituchi	Casa Escolar De La Niñez Indígena Benito Juarez	A 200 Metros De Margen Derecho Sobre La Carretera Sisoguichi-Panalachi	Lunes a Jueves de 19:00 a 21:00	Coro	2025	No		31	0	0	0	0	0	0	0	0	0	27.8671769	-107.4678219	576	ChihuahuaBocoyna				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Carichí	Carichí	Semillero Coro Comunitario de la Niñez Indígena de Tehuerichi	Casa Escolar De La Niñez Indígena Teporaka	A 100 Metros Del Combento E Iglesia De La Localidad , Asi Como Junto Al Kinder	Martes de 16:00 a 18:00h	Coro	2025	No		100	0	0	0	0	0	0	0	0	0	27.9164238	-107.0561918	577	ChihuahuaCarichí				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Guadalupe Y Calvo	Guadalupe Y Calvo	Semillero Coro Comunitario de la Niñez Indígena de Baborigame	Casa Escolar De La Niñez Indígena El Niño Tepehuano	Se Localiza A Un Costado De La Clinica Imss	Martes a Jueves de 17:00 a 18:00h	Coro	2025	No		46	0	0	0	0	0	0	0	0	0	26.4305906	-107.2618767	578	ChihuahuaGuadalupe Y Calvo				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Guadalupe Y Calvo	Guadalupe Y Calvo	Semillero Coro Comunitario de la Niñez Indígena de La Cruz	Casa Escolar De La Niñez Indígena Benito Juarez	A Mano Izquierda Se Encuentra Un Restaurate (El Rebelde), Se Acede Por Una Carretera De Terraceria A Mano Derecha Aproximadamete A 5 Kilometros Se Encuentra La Cni	Lunes a Miércoles de 15:30 a 17:30	Coro	2025	No		69	0	0	0	0	0	0	0	0	0	26.1903325	-106.6625344	579	ChihuahuaGuadalupe Y Calvo				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Guadalupe Y Calvo	Guadalupe Y Calvo	Semillero Coro Comunitario de la Niñez Indígena de Llano Grande	Casa Escolar De La Niñez Indígena 24 De Febrero	A Mano Derecha Se Toma Una Desviación, Se Localiza Un Clinica Del Imss Y El Bachillerato.	Lunes a Jueves de 16:00 a 18:00	Coro	2025	No		117	0	0	0	0	0	0	0	0	0	26.276444	-107.103185	580	ChihuahuaGuadalupe Y Calvo				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Guadalupe Y Calvo	Guadalupe Y Calvo	Semillero Coro Comunitario de la Niñez Indígena de Los Juanicos	Casa Escolar De La Niñez Indígena Benito Juarez	A Mano Derecha Se Encuentra Una Clinica Del Imss Y Se Recorre Medio  Kilometro Por Un Acceso De Terraceria.	Lunes a Jueves de 15:00 a 18:00h	Coro	2025	No		52	0	0	0	0	0	0	0	0	0	26.3389698	-107.0054749	581	ChihuahuaGuadalupe Y Calvo				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Guadalupe Y Calvo	Guadalupe Y Calvo	Semillero Coro Comunitario de la Niñez Indígena de Nabogame	Casa Escolar De La Niñez Indígena Benito Juarez	A Un Costado De Una Iglesia Se Encuantra La Cni.	Lunes a Miércoles de 16:00 a 18:00	Coro	2025	No		78	0	0	0	0	0	0	0	0	0	26.2181351	-106.9664895	582	ChihuahuaGuadalupe Y Calvo				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Guadalupe Y Calvo	Guadalupe Y Calvo	Semillero Coro Comunitario de la Niñez Indígena de Redondeados	Casa Escolar De La Niñez Indígena Motolinea	Al Pasar Un Rio Y Una Huerta De Manzanas Se Localiza La Cni.	Lunes, Martes y Jueves de 16:00 a 18:00h	Coro	2025	No		35	0	0	0	0	0	0	0	0	0	25.8419295	-106.805184	583	ChihuahuaGuadalupe Y Calvo				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Guazapares	Aporavo	Semillero Coro Comunitario de la Niñez Indígena de Aporavo	Casa Escolar De La Niñez Indígena Cuauhtemoc	 Se Localiza A 4  Y Media  Horas Del Pueblo De San Rafael, Domicilio Conocido, Aporavo,  Guazapares Chih., Cp  33380	Lunes, Martes y jueves de 15:00a 17:00	Coro	2025	No		41	0	0	0	0	0	0	0	0	0	27.371652	-108.2811249	584	ChihuahuaGuazapares				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Urique	Urique	Semillero Coro Comunitario de la Niñez Indígena de Churo	Casa Escolar De La Niñez Indígena Cuauhtemoc	Domicilio Conocido S/N C.P.33430	Lunes y Martes de 15:00 a 17:00, Miércoles y Jueves de 17:00 a 18:30h	Coro	2025	No		97	0	0	0	0	0	0	0	0	0	27.362884	-107.901381	585	ChihuahuaUrique				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Urique	Urique	Semillero Coro Comunitario de la Niñez Indígena de Cuiteco	Casa Escolar De La Niñez Indígena Rarajipuame	Domicilio Conocido Se Localiza Enfrente De La Iglesia Del Pueblo Al Costado De La Escuela Primaria  A 1 Hora Del Pueblo De San Rafael,  Cuiteco,  Urique, Chih., Cp  33450	Lunes a Jueves de 16:30 a 17:30h	Coro	2025	No		93	0	0	0	0	0	0	0	0	0	27.2113564	-107.9158453	586	ChihuahuaUrique				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Chihuahua	Uruachi	Uruachi	Semillero Coro Comunitario de la Niñez Indígena de Jicamorachi	Casa Escolar De La Niñez Indígena Cuauhtemoc	 Se Localiza A 7 Horas Del Pueblo De San Rafael, Tiene Domicilio Conocido S/N C.P. 33300	Martes a Jueves de 16:00 a 18:00h	Coro	2025	No		46	0	0	0	0	0	0	0	0	0	27.9137603	-108.3078225	587	ChihuahuaUruachi				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Durango	Mezquital	San Francisco del Mezquital	Semillero Coro Comunitario de la Niñez Indígena de Bancos De Calitique	Casa Escolar De La Niñez Indígena Hakwiakame	Domicilio Conocido Bancos De Calitique Mezquital Dgo. Cp 34997 La Cni  Se Encuentra Por La Carretera De Acceso A La Entrada Del Poblado, Frente Al Fraccionamiento	(en blanco)	Coro	2025	No		64	0	0	0	0	0	0	0	0	0	22.4451887	-104.3962228	588	DurangoMezquital				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Durango	Mezquital	San Francisco del Mezquital	Semillero Coro Comunitario de la Niñez Indígena de Ceja De Cebolleta	Casa Escolar De La Niñez Indígena Lic. Andres Manuel Lopez Obrador	Carretera Charcos Canoas Cp 34993 A Un Lado De La Escuela Primaria	Martes, Miércoles y Jueves de 17:00 a 18:00h	Coro	2025	No		74	0	0	0	0	0	0	0	0	0	22.652291	-104.368271	589	DurangoMezquital				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Durango	Mezquital	San Francisco del Mezquital	Semillero Coro Comunitario de la Niñez Indígena de Gavilanes	Casa Escolar De La Niñez Indígena Morelos	Carretera Charcos Canoas Cp 34980 Frente Ala Clinica De La Localidad	Lunes a jueves de 17:00 a 19:00 h	Coro	2025	No		66	0	0	0	0	0	0	0	0	0	22.7766105	-104.2556366	590	DurangoMezquital				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Durango	Mezquital	San Francisco del Mezquital	Semillero Coro Comunitario de la Niñez Indígena de La Gloria	Casa Escolar de la Niñez Indígena Vicente Guerrero	Carretera Charcos  Canoas Cp 34985 Frente A Cancha De Basquet Bol A Un Lado De La Primaria	Lunes a Jueves de 16:30 a 17:30h	Coro	2025	No		85	0	0	0	0	0	0	0	0	0	22.6130551	-104.2968204	591	DurangoMezquital				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Durango	Mezquital	San Francisco del Mezquital	Semillero Coro Comunitario de la Niñez Indígena de La Ventana	Casa Escolar De La Niñez Indígena Benito Juarez	Camino Charcos Entronque Chapulin Cp 34984 A Un Lado De La Escuela Primaria Sobre Camino	Lunes a Jueves de 16:00 a 17:30	Coro	2025	No		92	0	0	0	0	0	0	0	0	0	22.9712735	-104.4532993	592	DurangoMezquital				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Durango	Mezquital	San Francisco del Mezquital	Semillero Coro Comunitario de la Niñez Indígena de Las Flores	Casa Escolar De La Niñez Indígena Silvestre Revueltas	Carretera Charcos Canoas Cp 34980 Sobre Camino Pricipal Frente A Tierras De Cultivo	Lunes a Jueves de 17:00 a 19:00h	Coro	2025	No		68	0	0	0	0	0	0	0	0	0	22.8510172	-104.2939811	593	DurangoMezquital				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Durango	Mezquital	San Francisco del Mezquital	Semillero Coro Comunitario de la Niñez Indígena de Llano Grande, Mezquital	Casa Escolar De La Niñez Indígena Sixto Mendia	Domicilio Conocido, Llano Grande, Mezquital, Durango S/C Y  S/N Aun Costado De La Carretera A Guadalajara C.P. 34983	Lunes a Miércoles de 16:00 a 18:00	Coro	2025	No		72	0	0	0	0	0	0	0	0	0	22.8640146	-104.5244933	594	DurangoMezquital				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Durango	Mezquital	San Francisco del Mezquital	Semillero Coro Comunitario de la Niñez Indígena de Puerto Del Guamúchil	Comedor Comunitario Del Estudiante Indígena Yuawima	Domicilio Conocido Puerto Guamuchil Mezquital Durango, Cp 34970	(en blanco)	Coro	2025	No		80	0	0	0	0	0	0	0	0	0	22.500291	-104.412454	595	DurangoMezquital				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Durango	Mezquital	San Francisco del Mezquital	Semillero Coro Comunitario de la Niñez Indígena de Santa María De Ocotán	Casa Escolar De La Niñez Indígena Justo Sierra	Domicilio Conocido, Santa Maria De Ocotan, Mezquital, Durango S/C Y S/N Aun Costado Del Arroyo C.P. 34983	Lunes y Miércores de 15:00 a 17:00, Martes de 16:00 a 18:00	Coro	2025	No		61	0	0	0	0	0	0	0	0	0	22.9167642	-104.603389	596	DurangoMezquital				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Durango	Mezquital	San Francisco del Mezquital	Semillero Coro Comunitario de la Niñez Indígena de Santa María Magdalena De Taxicaringa	Casa Escolar De La Niñez Indígena Moctezuma	Domicilio Conocido, Localidad Santa María Magdalena De Taxicaringa, Mezquital Durango, C. P. 34975, Con Coordenadas Geográficas 23°15´02´´ N Y 105°12´12´´ O. Saliendo De La Ciudad De Durango Carretera A La Flor, (77 Km), De Ahí Se Desvía A Mano Izquierda Pasando Por Las Localidades De San Miguel De Las Espinas, La Guacamayita, Charco Verde, Las Trementinas Y Taxicaringa, Entrando Al Pueblo En La Primer Bifulcación Del Camino Se Va A Mano Derecha Y Al Llegar A La Primer Vivienda Se Da Vuelta A La Izquierda Y Aproximadamente A 200 Mts Se Encuentra La Cni.	(en blanco)	Coro	2025	No		50	0	0	0	0	0	0	0	0	0	23.2259738	-104.7649591	597	DurangoMezquital				
Activo	Semilleros Creativos INPI	Norte	SNFM	SNFM	Durango	Mezquital	San Francisco del Mezquital	Semillero Coro Comunitario de la Niñez Indígena de Xoconoxtle	Casa Escolar De La Niñez Indígena Guadalupe Victoria	A 27.6 Km De Municipio Del Mezquital, Sobre Carretera Dgo-Mezq Huazamota-Mexico 23  Cp 34976  Frennte A La Iglesia Y A Clinica De La Localidad	Lunes a Jueves de 16:00 a 17:00h	Coro	2025	No		40	0	0	0	0	0	0	0	0	0	23.2288924	-104.4473986	598	DurangoMezquital				
Activo	Semilleros Creativos INPI	Occidente	PROY ESPECIALES	DGVC	Guanajuato	Victoria	Misión de Arnedo	Semilleros Creativos de la Niñez Indígena de Escritura Creativa y Expresión Artística en Victoria, Guanajuato, INPI	Comedor Escolar de la Niñez Indígena Ezá´r de Misión de Arnedo	Domicilio conocido, Misión de Arnedo, Victoria, Guanajuato. CP. 37927	(en blanco)	Literatura Creativa y Expresión Escénica	2025	No		100	0	0	0	0	0	0	0	0	0	21.230565	-100.252038	599	GuanajuatoVictoria				
Activo	Semilleros Creativos INPI	Occidente	PROY ESPECIALES	DGVC	Hidalgo	Atlapexco	Tlachapa	Semilleros Creativos de la Niñez Indígena de Escritura Creativa y Expresión Artística en Tlachapa, Atlapexco, Hidalgo, INPI	Casa Escolar de la Niñez Indígena Lazaro Cardenas	Domcilio conocido, s/n, C.P. 43060 al lado de la primaria, Tel. 7712171536	(en blanco)	Literatura Creativa y Expresión Escénica	2025	No		51	0	0	0	0	0	0	0	0	0	21.0211445	-98.4303365	600	HidalgoAtlapexco				
Activo	Semilleros Creativos INPI	Occidente	PROY ESPECIALES	DGVC	Jalisco	Mezquitic	San Sebastián Teponahuaxtlán	Semilleros Creativos de la Niñez Indígena de Escritura Creativa y Expresión Artística en San Sebastián Teponahuaxtlán, Mezquitic, Jalisco, INPI	Casa Escolar de la Niñez Indígena Nicolás Bravo	Domicilio conocido, s/n al lado derecho el centro de salud y al norte la escuela primaria, al este la cancha deportiva, San Sebastian Teponahuaxtlan, Municipio de Mezquitic, Jalisco	(en blanco)	Literatura Creativa y Expresión Escénica	2025	No		185	0	0	0	0	0	0	0	0	0	22.0827777	-104.0617008	601	JaliscoMezquitic				
Activo	Semilleros Creativos INPI	Occidente	PROY ESPECIALES	DGVC	Michoacán	Aquila	Pomaro	Semilleros Creativos de la Niñez Indígena de Escritura Creativa y Expresión Artística en Pomaro, Aquila, Michoacán, INPI	Casa Escolar de la Niñez Indígena Moises Saenz Pomaro	Domicilio conocido, Pomaro, Aquila, Michoacán, C. P. 60880 Ubicación: Pomaro; se encuentra de la carretera nacional 200 Playa Azul-Tecomán a la altura del KM. 137 está el curedro de Maruata, de ahí se va por un camino pavimentado de  17 KM se llega al pueblo de Pomaro, de aquí se va por un camino pavimentado que va hacia Coire y 100 metros antes de llegar a la clínica del IMSS se llega a esta CNI de Pomaro, C.P. 60887.	(en blanco)	Literatura Creativa y Expresión Escénica	2025	No		36	0	0	0	0	0	0	0	0	0	18.3404646	-103.3077482	602	MichoacánAquila				
Activo	Semilleros Creativos INPI	Occidente	PROY ESPECIALES	DGVC	Michoacán	Chilchota	Santo Tomás	Semilleros Creativos de la Niñez Indígena de Escritura Creativa y Expresión Artística en Santo Tomás, Chilchota, Michoacán, INPI	Casa Escolar de la Niñez Indígena Tlillacaptzin	Santo Tomás, Chilchota, Michoacán, C. P. 59795 Calle: Melchor Ocampo #51 esquina con carretera nacional Carapan-Uruapan, CP: 59795	(en blanco)	Literatura Creativa y Expresión Escénica	2025	No		44	0	0	0	0	0	0	0	0	0	19.8444196	-102.0855822	603	MichoacánChilchota				
Activo	Semilleros Creativos INPI	Occidente	PROY ESPECIALES	DGVC	Michoacán	Los Reyes	San Isidro	Semilleros Creativos de la Niñez Indígena de Escritura Creativa y Expresión Artística en San Isidro, Los Reyes, Michoacán, INPI	Casa Escolar de la Niñez Indígena Miguel Hidalgo	San Isidro, Los Reyes, Michoacán, C. P. 60430 Calle: Libertad  #11 CP: 60430	(en blanco)	Literatura Creativa y Expresión Escénica	2025	No		52	0	0	0	0	0	0	0	0	0	19.7385893	-102.2959661	604	MichoacánLos Reyes				
